"countries","artist","artist_genres","tracks.track.name","artist_id","tracks.track.id","tracks.track.popularity","danceability","energy","key","loudness","speechiness","acousticness","liveness","valence","tempo"
"ukraine","Scally Milano","hip hop","<U+042F> <U+0445><U+043E><U+0447><U+0443> <U+0442><U+0435><U+0431><U+044F> <U+0442><U+0440><U+0430><U+0445><U+0430><U+0442><U+044C>","1nnaE1FllcW0TlDdPVmdPg","5TK74MJYRmwU5NIAjGRvRq",51,0.772,0.599,1,-4.972,0.171,0.183,0.0688,0.753,136.061
"ukraine","PROBASS <U+2206> HARDI","g-house","<U+0414><U+043E><U+0431><U+0440><U+043E><U+0433><U+043E> <U+0432><U+0435><U+0447><U+043E><U+0440><U+0430> - Where Are You From","4w8RbPbs4n3ceag62qvMl2","0O3TZYgwaRadNprRONZ7iX",60,0.645,0.696,8,-5.688,0.0352,0.0454,0.341,0.406,111.006
"ukraine","jockii druce","pop","<U+0448><U+043E> <U+0432><U+0438> <U+0431><U+0440><U+0430><U+0442><U+0442><U+044F>","4CDqcsxDc670sXyEMhVt94","0cCXLN9eUn6dmAgDPpZaJV",55,0.81,0.349,2,-18.196,0.325,0.646,0.127,0.866,102.338
"ukraine","Jerry Heil","pop","#<U+041F><U+041E><U+0428><U+0422><U+0410>","71DkA619tW0bpaMi4QBzmr","1n7AVWNbLx5OUhItzDTj4A",53,0.692,0.539,7,-6.065,0.0294,0.612,0.106,0.287,111.929
"ukraine","shadowraze","russian drain","shadowfiend","0TO6y1x0LQodwBnxGtQu9o","0xEET0hVtwAEI5iVMWmD5C",61,0.634,0.797,10,-6.349,0.0761,0.0516,0.105,0.664,177.96
"ukraine","The Limba","hip hop","<U+0421><U+0435><U+043A><U+0440><U+0435><U+0442>","7LdZqOf4uMeA5vzlI0oza7","3pr2J4VXb5h8WhCu4ljify",57,0.963,0.613,0,-7.052,0.146,0.203,0.111,0.695,115.949
"ukraine","The Neighbourhood","other","Sweater Weather","77SW9BnxLY8rJ0RciFqkHh","2QjOHCTQ1Jl3zawyYOpxh6",88,0.612,0.807,10,-2.81,0.0336,0.0495,0.101,0.398,124.053
"ukraine","SadSvit","ukrainian post-punk","<U+041A><U+0430><U+0441><U+0435><U+0442><U+0430>","2ojY7fXJxZQhg8Rx5e8h9G","4MQmxIxM5CXKjdq4IrCWhd",56,0.654,0.743,10,-7.19,0.0315,0.294,0.109,0.632,169.98
"ukraine","Taras Chubay","pop","<U+0412><U+043E><U+043D><U+0430>","1HjzjHX7WBOg4InnOHCP7z","1qDqswcqJ7QxtbVlDv5P6W",52,0.575,0.458,9,-8.938,0.0248,0.748,0.335,0.334,70.077
"ukraine","Jerry Heil","pop","#<U+041C><U+041E><U+0421><U+041A><U+0410><U+041B><U+042C>_<U+041D><U+0415><U+041A><U+0420><U+0410><U+0421><U+0406><U+0412><U+0418><U+0419>","71DkA619tW0bpaMi4QBzmr","3sYyBDC4zPM3UZsgUfPhbb",52,0.88,0.766,5,-3.511,0.0455,0.122,0.113,0.824,90.013
"ukraine","shadowraze","russian drain","juggernaut (Prod. by PLVSTIC)","0TO6y1x0LQodwBnxGtQu9o","57V0VhEg1CAkPXeaCLikNW",60,0.7,0.657,7,-7.894,0.23,0.00288,0.26,0.593,92.995
"ukraine","Big Baby Tape","hip hop","99 Problems","5NMwoStnfHT4LdETlJSwDT","0r9fpWPI6z3V3YZXIiVaNC",61,0.949,0.452,9,-9.253,0.0973,0.0196,0.0655,0.184,100.044
"ukraine","Valentin Strykalo","pop","<U+0422><U+0430><U+043A> <U+0433><U+0440><U+0456><U+0454>","2zYmwYLeJvcr8vRQe5pQRa","1qC93FzhcsGUFG2ZvcQzrT",55,0.583,0.555,2,-5.586,0.0308,0.0316,0.284,0.368,76.01
"ukraine","<U+041C><U+0438><U+043D><U+0438><U+043D>","other","<U+0417><U+0435><U+043B><U+0451><U+043D><U+044B><U+0439> <U+0433><U+043B><U+0430><U+0437>","78DVZhmskTStTuRbTMHO7A","4ZOjdqmXLuwHDQUn9WWoFR",58,0.777,0.415,4,-11.403,0.0767,0.622,0.102,0.271,134.955
"ukraine","quiizzzmeow","russian drain","Aomine Daiki","2znSAMoC2z72k1BNWVMzKW","5X1FYw7MXEgnPmQAYwAa0q",61,0.51,0.817,1,-6.192,0.0474,0.0263,0.355,0.159,82.466
"colombia","Bad Bunny","latin","Me Porto Bonito","4q3ewBCX7sLwd24euuV69X","6Sq7ltF9Qa7SNFBsV5Cogx",96,0.911,0.712,1,-5.105,0.0817,0.0901,0.0933,0.425,92.005
"colombia","Bad Bunny","latin","Ojitos Lindos","4q3ewBCX7sLwd24euuV69X","3k3NWokhRRkEPhCzPmV8TW",96,0.647,0.686,3,-5.745,0.0413,0.08,0.528,0.268,79.928
"colombia","Bad Bunny","latin","Tití Me Preguntó","4q3ewBCX7sLwd24euuV69X","1IHWl5LamUGEuP4ozKQSXZ",94,0.65,0.715,5,-5.198,0.253,0.0993,0.126,0.187,106.672
"colombia","Bad Bunny","latin","Efecto","4q3ewBCX7sLwd24euuV69X","5Eax0qFko2dh7Rl2lYs3bx",91,0.801,0.475,7,-8.797,0.0516,0.141,0.0639,0.234,98.047
"colombia","Bad Bunny","latin","Moscow Mule","4q3ewBCX7sLwd24euuV69X","6Xom58OOXk2SoU711L2IXO",95,0.804,0.674,5,-5.453,0.0333,0.294,0.115,0.292,99.968
"colombia","KAROL G","latin","PROVENZA","790FomKkXshlbRYZFtlgla","7dSZ6zGTQx66c2GF91xCrb",93,0.87,0.516,1,-8.006,0.0541,0.656,0.11,0.53,111.005
"colombia","Bad Bunny","latin","Party","4q3ewBCX7sLwd24euuV69X","4tYFy8ALRjIZvnvSLw5lxN",94,0.829,0.799,9,-5.389,0.0897,0.0151,0.242,0.471,97.013
"colombia","Bad Bunny","latin","Tarot","4q3ewBCX7sLwd24euuV69X","41oY4WCTj5kccfesTVFnvN",92,0.795,0.684,11,-3.971,0.0419,0.0225,0.658,0.419,114.011
"colombia","Ryan Castro","rap","Jordan","7j6DKwmjbxvpQO8h914uEz","2rDZhKnPaPG054ExZ6nXUS",89,0.796,0.68,10,-5.555,0.37,0.0575,0.103,0.71,179.923
"colombia","Bad Bunny","latin","Un Ratito","4q3ewBCX7sLwd24euuV69X","5CzixCxDkRXX9mScCmah8O",91,0.787,0.546,0,-7.094,0.0532,0.305,0.122,0.222,93.05
"colombia","Maluma","latin","Mojando Asientos (feat. Feid)","1r4hJ1h58CWwUQe3MxPuau","0LKu09Iq053CEUZ5ktQEWc",80,0.773,0.767,7,-4.019,0.0819,0.0352,0.299,0.49,94.99
"colombia","Bad Bunny","latin","Después de la Playa","4q3ewBCX7sLwd24euuV69X","1dm6z1fWB0cErMszU25dy2",92,0.564,0.903,5,-3.221,0.307,0.356,0.175,0.607,78.293
"colombia","Bad Bunny","latin","Aguacero","4q3ewBCX7sLwd24euuV69X","2uflssWlCaJ6CbTMOsUpNI",88,0.861,0.645,6,-6.96,0.0743,0.423,0.349,0.668,121.391
"colombia","Blessd","reggaeton","Instagram","1TA5sGRlKUJXBN4ZyJuDIX","0EFxJw34fK8DWlTxx9qYeW",78,0.801,0.563,11,-7.302,0.223,0.264,0.192,0.967,179.968
"colombia","Ryan Castro","rap","Monastery","7j6DKwmjbxvpQO8h914uEz","1JpzJfxjHGFUyTHXLZidok",79,0.811,0.5,5,-6.717,0.0976,0.104,0.372,0.789,178.017
"colombia","Blessd","reggaeton","Tendencia Global","1TA5sGRlKUJXBN4ZyJuDIX","2iLegn1UOmpNpQAxcQoGJW",81,0.867,0.766,6,-3.542,0.124,0.527,0.111,0.607,91.023
"colombia","Bad Bunny","latin","Me Fui de Vacaciones","4q3ewBCX7sLwd24euuV69X","28GCbKgjlVD9eDmasGbe0T",89,0.714,0.645,10,-5.493,0.0514,0.229,0.0942,0.434,85.046
"colombia","Bad Bunny","latin","Yo No Soy Celoso","4q3ewBCX7sLwd24euuV69X","5kVZxyMY1gfdCLiChsfjn1",90,0.872,0.588,0,-6.276,0.0492,0.275,0.17,0.93,142.004
"colombia","Alejo","reggaeton","Pantysito","50sIhX3HytFEwQXZJLUZQE","4srcMdbm2qzVG98tJajHxp",86,0.83,0.739,7,-5.395,0.0627,0.136,0.162,0.631,97.993
"colombia","Feid","pop","Castigo","2LRoIwlKmHjgvigdNGBHNo","7INDea2qgB7TlUgpux3hsg",76,0.739,0.672,8,-4.127,0.174,0.0897,0.104,0.739,179.78
"colombia","Bad Bunny","latin","La Corriente","4q3ewBCX7sLwd24euuV69X","1797zYiX4cKosMH836X9Gt",89,0.663,0.786,11,-3.51,0.195,0.229,0.219,0.579,196.12
"colombia","Bad Bunny","latin","Andrea","4q3ewBCX7sLwd24euuV69X","44XjoNvtwevktFKjvVe1vH",89,0.797,0.616,1,-10.229,0.375,0.762,0.0979,0.451,103.071
"colombia","Blessd","reggaeton","Medallo","1TA5sGRlKUJXBN4ZyJuDIX","6lX6l7OuA3qrnIRfdsr0dw",85,0.787,0.7,4,-4.598,0.0768,0.568,0.663,0.791,90.02
"colombia","Rauw Alejandro","pop","Desesperados","1mcTU81TzQhprhouKaTkpq","6mmPpaltUZK7xjNlBPQQ0p",85,0.869,0.694,1,-3.35,0.0783,0.356,0.0878,0.511,90.02
"colombia","Bad Bunny","latin","Un Coco","4q3ewBCX7sLwd24euuV69X","6VrQTLzzuyGIYjUDe4kAZk",88,0.839,0.69,11,-4.464,0.0615,0.207,0.176,0.744,151.991
"colombia","Becky G","latin","MAMIII","4obzFoKoKRHIphyHzJ35G3","7FlQk2gJ6TBrHHiidvdR2O",77,0.836,0.703,4,-3.554,0.0657,0.0845,0.138,0.902,94.048
"colombia","Cris Mj","mambo chileno","Una Noche en Medellín","1Yj5Xey7kTwvZla8sqdsdE","1O2pcBJGej0pmH2Y9XZMs6",91,0.87,0.548,10,-5.253,0.077,0.0924,0.0534,0.832,96.018
"colombia","Bad Bunny","latin","Neverita","4q3ewBCX7sLwd24euuV69X","31i56LZnwE6uSu3exoHjtB",89,0.876,0.498,10,-7.511,0.0478,0.0706,0.143,0.428,122.016
"colombia","Shakira","pop","Te Felicito","0EmeFodog0BfCgMzAIvKQp","2rurDawMfoKP4uHyb2kJBt",87,0.695,0.636,5,-4.654,0.317,0.234,0.081,0.575,174.14
"colombia","Harry Styles","pop","As It Was","6KImCVD70vtIoJWnq6nGn3","4Dvkj6JhhA12EX05fT7y2e",91,0.52,0.731,6,-5.338,0.0557,0.342,0.311,0.662,173.93
"colombia","Blessd","reggaeton","Quien TV Remix","1TA5sGRlKUJXBN4ZyJuDIX","58h5RuCMWCkstuXckWuRpp",76,0.764,0.847,10,-4.922,0.0518,0.0301,0.166,0.961,95.02
"colombia","Bad Bunny","latin","Un Verano Sin Ti","4q3ewBCX7sLwd24euuV69X","18HOjcvTVV7W8YzBuOsAPS",88,0.503,0.496,5,-9.123,0.0556,0.693,0.123,0.412,187.844
"colombia","Daddy Yankee","latin","X ÚLTIMA VEZ","4VMYDCV2IEDYJArk749S6m","48AJSd42lXpicsGqcgopof",89,0.812,0.855,7,-3.725,0.0554,0.0789,0.108,0.573,90.04
"colombia","Bad Bunny","latin","Otro Atardecer","4q3ewBCX7sLwd24euuV69X","0E0DRHf5PfMeor0ZCwB3oT",88,0.777,0.595,2,-6.79,0.0375,0.59,0.0669,0.546,108.02
"colombia","Bad Bunny","latin","Dos Mil 16","4q3ewBCX7sLwd24euuV69X","4d4ZXH4dr5bYfgErHiZCX2",88,0.817,0.67,1,-6.534,0.0506,0.123,0.128,0.495,130.058
"colombia","Mora","latin","LA INOCENTE","0Q8NcsJwoCbZOHHW63su5S","5jt25aFjW2kNoBqaEVaz5W",80,0.757,0.789,5,-3.46,0.0583,0.307,0.0717,0.464,91.911
"colombia","Bad Bunny","latin","Enséname a Bailar","4q3ewBCX7sLwd24euuV69X","2NMjggapJcXXM7WccGEBUO",87,0.81,0.789,8,-5.08,0.0846,0.191,0.467,0.77,105.009
"colombia","Tainy","latin","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","0GM7qgcRCORpGnfcN2tCiB","4gzsuuZypVbxs0Af1LSZyB",88,0.639,0.703,4,-6.33,0.0794,0.0889,0.0865,0.138,169.888
"colombia","DEKKO","reggaeton","12x3","6ZvYYrrfpb1Z7kICDyxWQE","0HINQFSerZ6iMfSsaTO3G5",82,0.869,0.727,2,-4.956,0.121,0.00118,0.183,0.613,93.989
"colombia","Ryan Castro","rap","Wasa Wasa","7j6DKwmjbxvpQO8h914uEz","17jcYtUYRhpPL19fDedfTD",74,0.853,0.523,7,-4.463,0.0998,0.016,0.149,0.629,93.992
"colombia","Chris Jedi","latin","La Llevo Al Cielo (Ft. Nengo Flow)","0qTZZWLzuD59Un5r1speHm","6DoL1yYIwEW7VZMRaJhoJI",82,0.795,0.845,9,-3.809,0.135,0.105,0.172,0.769,170.023
"colombia","Bad Bunny","latin","Agosto","4q3ewBCX7sLwd24euuV69X","0wihfILRNOwE2156Shezc8",86,0.849,0.584,1,-8.195,0.115,0.0929,0.492,0.724,115.018
"colombia","Bad Bunny","latin","Callaita","4q3ewBCX7sLwd24euuV69X","71wFwRo8xGc4lrcyKwsvba",84,0.608,0.626,2,-4.773,0.301,0.597,0.25,0.246,176.086
"colombia","Bad Bunny","latin","Yonaguni","4q3ewBCX7sLwd24euuV69X","2JPLbjOn0wPCngEot2STUS",88,0.644,0.648,1,-4.601,0.118,0.276,0.135,0.44,179.951
"colombia","Danny Ocean","latin","Fuera del mercado","5H1nN1SzW0qNeUEZvuXjAj","1UdzJEpgJxtuXAlCOvD4S0",89,0.453,0.673,8,-5.649,0.144,0.32,0.131,0.266,92.06
"colombia","Mora","latin","TUS LÁGRIMAS","0Q8NcsJwoCbZOHHW63su5S","30W8VKHrAZmHzObnwAoc1u",85,0.683,0.714,1,-4.898,0.252,0.181,0.111,0.448,173.963
"colombia","Feid","pop","SI TÚ SUPIERAS - Bonus Track","2LRoIwlKmHjgvigdNGBHNo","1SCYfmGM5ueb6YiiQbLXVn",72,0.652,0.666,4,-5.383,0.171,0.379,0.11,0.554,174.732
"colombia","Bad Bunny","latin","El Apagón","4q3ewBCX7sLwd24euuV69X","0UvZcEfpzVyx47QsRbjyBz",87,0.629,0.698,8,-4.485,0.308,0.0509,0.0909,0.599,117.765
"colombia","Beéle","reggaeton","Barranquilla Bajo Cero","7a0XAaPaK2aDSqa8p3QnC7","02mhtclidb7Jpf1gwEasJh",67,0.838,0.722,9,-6.245,0.234,0.0656,0.0712,0.749,80.987
"colombia","Polimá Westcoast","rap","ULTRA SOLO","768O5GliF0bqscyghggrbE","0OTNHGKcqQbk51bOYe462Y",88,0.802,0.846,1,-4.495,0.207,0.233,0.114,0.26,109.982
"greece","Hawk","hip hop","CELINE","0vUcZVCNG7i5OV0zb8Icfw","2oAoWaGzQeq8JMywmukQ8J",65,0.934,0.411,9,-6.988,0.172,0.143,0.0769,0.381,100.023
"greece","TOQUEL","hip hop","Panorama","7AWAljMatr7bxddF4kWzXG","21xcnEC8ZIr8nTtI8xyDeS",62,0.727,0.675,0,-7.975,0.0878,0.489,0.131,0.536,89.998
"greece","TOQUEL","hip hop","Kokkina Matia","7AWAljMatr7bxddF4kWzXG","3QGiHTjiRmfsOT3VoLhiCn",62,0.687,0.574,0,-8.676,0.371,0.335,0.116,0.491,181.964
"greece","Mad Clip","hip hop","Nani","3KcZf8BFeFBtnGyOZmUggd","61BaxNqs8df4B4Vtndb9DE",70,0.839,0.74,10,-4.909,0.224,0.249,0.176,0.32,96.98
"greece","TOQUEL","hip hop","Beverly Hills","7AWAljMatr7bxddF4kWzXG","5j2qq0EBEAceOdff92l4qZ",58,0.733,0.532,0,-8.597,0.0606,0.141,0.122,0.102,100.037
"greece","TOQUEL","hip hop","Platina","7AWAljMatr7bxddF4kWzXG","0qQiT7KDAZGP1WdkWvqNah",61,0.799,0.691,8,-7.665,0.126,0.484,0.117,0.594,99.981
"greece","Trannos","drill","Tropicana","6WzxopGY3sy97IeNFaDELc","1ob6WCVuZIO5qk7jiRrHjn",58,0.831,0.618,4,-6.089,0.0864,0.155,0.143,0.193,124.039
"greece","Trannos","drill","Ibiza","6WzxopGY3sy97IeNFaDELc","1I8WeuAQ7UAfLZiExVRiKt",51,0.855,0.873,9,-5.956,0.146,0.13,0.121,0.488,127.094
"greece","TOQUEL","hip hop","Moneydance","7AWAljMatr7bxddF4kWzXG","3BEciTHKrT0WUZuov9Yjod",59,0.834,0.737,4,-7.166,0.0637,0.351,0.18,0.625,100.087
"greece","TOQUEL","hip hop","Skoni","7AWAljMatr7bxddF4kWzXG","6YfzfBiC4dpF5yv63QcLCY",60,0.732,0.658,8,-9.24,0.265,0.455,0.347,0.629,139.866
"greece","Fy","pop","Nisi","0WxSlQlue0fq99fXfGBmxA","2xdG3MPGdmb2u57RKwQF34",65,0.831,0.655,7,-4.833,0.227,0.202,0.059,0.663,165.947
"greece","TOQUEL","hip hop","Koko","7AWAljMatr7bxddF4kWzXG","1VFPvrQDTooFe86v4PXcZH",59,0.714,0.739,10,-7.699,0.337,0.172,0.173,0.815,180.163
"greece","TOQUEL","hip hop","Palmous","7AWAljMatr7bxddF4kWzXG","0PUzUn6NlCsVeomsUg9SKx",59,0.782,0.626,0,-8.35,0.197,0.573,0.36,0.3,97.994
"greece","Kings","pop","Madame","72zZ87G4L9Lfx0mstygJVE","3KNWjZgf92VwvWAselZ6sP",67,0.809,0.961,0,-2.91,0.041,0.0612,0.0958,0.865,122.032
"greece","Konstantinos Argiros","pop","Iliovasilema - (Part 2 - Fos)","5YquORfLTx6nWMlBzJstx7","3gMkuoFyby1uUf7rR7y8Km",64,0.786,0.642,2,-7.227,0.0557,0.719,0.0994,0.497,104.996
"greece","TOQUEL","hip hop","Giousef","7AWAljMatr7bxddF4kWzXG","5aGpvjdwveeWmclir7dLtL",59,0.616,0.553,10,-9.678,0.337,0.644,0.112,0.92,109.776
"greece","Bossikan","drill","Karatia","2Iy8kK89T3l62dJcAkflqM","78nfY5wYgSi0wiJYTGvB1E",60,0.762,0.728,10,-5.935,0.178,0.616,0.149,0.471,133.125
"greece","Stan","pop","Alitisa","07u8NOOlwGmNmQjU9whua2","2Q9BOwAeBObjeacLITrmYf",62,0.677,0.736,5,-6.982,0.0735,0.0362,0.127,0.328,169.939
"greece","Hawk","hip hop","BERLUSCONI","0vUcZVCNG7i5OV0zb8Icfw","7kZXDFinAIgKUgpYAJltsr",60,0.814,0.641,1,-8.192,0.191,0.226,0.23,0.233,100.044
"greece","Lau Jr","drill","Veres","0VqAapxk0FZ4ijMAZxf3hA","05s7o2edFCH1IWwQdCPXnf",50,0.785,0.394,6,-10.159,0.223,0.194,0.144,0.161,105.021
"greece","Hawk","hip hop","BLUE NOTE","0vUcZVCNG7i5OV0zb8Icfw","79M61YYANlU2TES9uz4dj0",59,0.914,0.542,4,-6.915,0.0794,0.628,0.153,0.315,111.988
"greece","Saske","hip hop","PADOU","1LxWE4LOhnqeaAx2tVUK6p","27GSRTfL7fEnLAEr3fB5YX",55,0.764,0.561,3,-7.519,0.0369,0.304,0.119,0.226,108.039
"greece","Jitano","drill","Lamogia","3xmY7evutapMbhcZva0xkn","2ERAk3pDcHIlYFMLS1kr1n",62,0.796,0.743,1,-2.787,0.0837,0.122,0.0799,0.436,97.987
"greece","Mad Clip","hip hop","Parto Habari","3KcZf8BFeFBtnGyOZmUggd","5bdbXIxgXypX6Smwcn5vox",63,0.77,0.703,4,-5.634,0.296,0.147,0.148,0.538,142.914
"greece","Harry Styles","pop","As It Was","6KImCVD70vtIoJWnq6nGn3","4Dvkj6JhhA12EX05fT7y2e",91,0.52,0.731,6,-5.338,0.0557,0.342,0.311,0.662,173.93
"greece","LEX","rap","Air Max","3ObDUGvTK5W2QJqBQyIkm1","3OGv5aAfxKGmkstUtsfFUC",61,0.86,0.487,2,-8.664,0.0758,0.591,0.112,0.133,125.003
"greece","Lau Jr","drill","Ring Ring","0VqAapxk0FZ4ijMAZxf3hA","6CdE60o6FN8FtJikF580M4",60,0.591,0.705,1,-3.988,0.309,0.167,0.191,0.387,135.937
"greece","Kate Bush","pop","Running Up That Hill (A Deal With God)","1aSxMhuvixZ8h9dK9jIDwL","75FEaRjZTKLhTrFGsfMUXR",84,0.629,0.547,10,-13.123,0.055,0.72,0.0604,0.197,108.375
"greece","Thug Slime","rap","Bonnie & Clyde","2CeSpJpSDU42CUgPdGfyo0","0BpDTIpvyO7e7pGMP5iD7X",61,0.747,0.844,7,-5.89,0.176,0.121,0.067,0.739,90.952
"greece","Trannos","drill","OPLO","6WzxopGY3sy97IeNFaDELc","4yKBuyaSXW5opFSq6gYebF",47,0.968,0.689,0,-5.694,0.0855,0.257,0.0846,0.61,119.984
"greece","SNIK","hip hop","Trafficante","6wN4QyhoM6fN49kEB25rnl","4sHGVE7twEnFddJ3DqyWXs",62,0.82,0.735,3,-6.081,0.0799,0.0616,0.117,0.823,140.024
"greece","Hawk","hip hop","GINA","0vUcZVCNG7i5OV0zb8Icfw","4XtCM0qWk51wpqwaOTrSmc",58,0.951,0.577,6,-7.458,0.26,0.0784,0.0992,0.441,102.039
"greece","Trannos","drill","Prada","6WzxopGY3sy97IeNFaDELc","7tinplmYprGgvwrdzNXnO8",53,0.876,0.741,2,-4.838,0.0405,0.0378,0.0454,0.963,123.995
"greece","Josephine","pop","Tilefono","1fAotS2jUxpI8bnIxd5cIR","7bohfOpcSFE5cE4zBpt0ST",59,0.553,0.613,0,-6.856,0.139,0.539,0.0989,0.411,98.867
"greece","Bloody Hawk","hip hop","Standby","4NKSnDH3KS823DGnHDDDsy","6Tupow7GT1XnVSOUUnG8Gd",53,0.796,0.825,8,-5.349,0.209,0.297,0.0766,0.548,140.021
"greece","Mad Clip","hip hop","Shake It","3KcZf8BFeFBtnGyOZmUggd","55Iej8nAWkAD7QlgQfpiJp",61,0.796,0.389,0,-8.364,0.436,0.00697,0.169,0.202,150.956
"greece","SIDARTA","rap","MEDITERRANEAN","3jPN2U65cMPzvozEBue5zp","29GUBTed1wOd9TGkNYgz1n",37,0.717,0.73,4,-6.738,0.0508,0.205,0.084,0.493,97.079
"greece","Hawk","hip hop","YEEZY","0vUcZVCNG7i5OV0zb8Icfw","3W746nqh3LubksIyn92lHa",56,0.959,0.551,10,-8.691,0.288,0.0468,0.166,0.402,114.893
"greece","TOQUEL","hip hop","Aftoktonia","7AWAljMatr7bxddF4kWzXG","7IokpTW54OgzPu6Q3fkVHn",58,0.699,0.64,2,-7.501,0.278,0.243,0.0774,0.342,97.021
"greece","Anastasia","other","Amarties","2FTua3TeIGnmQQrN80DinP","7AaxFtkinG6n5fw6ZUuxHE",60,0.747,0.526,3,-8.342,0.0627,0.377,0.225,0.438,129.336
"greece","Roi 6/12","rap","Bar","1yBH6dqnD6xzSeCjXp9pKm","0vDBi13nyH5IA0bE6j8oV1",55,0.825,0.662,11,-9.239,0.263,0.394,0.143,0.369,92.044
"greece","Lil PoP","hip hop","Prasina","6Z53MNjWyTH16xE6hXwttS","3C7HsGojGfHkeLTcmJq3i5",55,0.881,0.858,2,-6.183,0.153,0.523,0.0869,0.811,123.968
"greece","LEX","rap","Intro (Apo Tous Yponomous)","3ObDUGvTK5W2QJqBQyIkm1","60YhDtk1pz5MI3boHGMN37",60,0.693,0.651,6,-8.929,0.235,0.455,0.4,0.371,137.967
"greece","Hawk","hip hop","LIBERTA","0vUcZVCNG7i5OV0zb8Icfw","1jPC3jZtayUUmS5x6B4OKT",55,0.643,0.84,5,-5.124,0.203,0.117,0.27,0.211,195.011
"greece","Mad Clip","hip hop","Lenon","3KcZf8BFeFBtnGyOZmUggd","6jUHmbuKjYbHnNoPUaVPUz",60,0.876,0.74,10,-5.971,0.149,0.185,0.16,0.536,124.972
"greece","Dirty Harry","rap","Pes Tou - Remix","7BXe1v4YJm7R5wg2ioeA1q","3yYiWonAKTa1W0cYlEPjRj",59,0.536,0.51,11,-9.55,0.134,0.0818,0.13,0.299,137.159
"greece","ATC Nico","drill","Alliws","1uENJBsvFjDUv7OrH3DaKR","5ZO9U3FzXx19dhrJRyNPYK",58,0.78,0.771,2,-8.023,0.21,0.203,0.141,0.428,137.043
"greece","SNIK","hip hop","NANA","6wN4QyhoM6fN49kEB25rnl","7hVXZVcmpcHq1DJ05dnFZK",59,0.816,0.784,9,-5.275,0.284,0.404,0.0954,0.566,96.991
"greece","LEX","rap","Holdem","3ObDUGvTK5W2QJqBQyIkm1","5cfpzLdRk0o8acJNU6aQSY",60,0.574,0.727,9,-10.145,0.377,0.692,0.0907,0.272,142.5
"greece","Trannos","drill","Paparazzi","6WzxopGY3sy97IeNFaDELc","7jmkuBZeH5lezHZ3iu3YH1",51,0.722,0.752,9,-6.145,0.0524,0.0651,0.334,0.59,124.966
"finland","Ramses II","other","Villieläin","0PI47Yot4sf9TVpnINMnPC","6vmFYA9uGxkS7u8c651KnL",65,0.932,0.499,8,-8.368,0.0446,0.0878,0.13,0.937,116.065
"finland","El Migu","other","Erilainen","52e3RF8S2V0QuVf3X1MNGq","5e7XVJJcGbecTB9N4asFsu",64,0.644,0.631,6,-6.215,0.0814,0.524,0.154,0.646,175.895
"finland","JVG","pop","Amatimies","55mdlQp6zN8zdyIYB9DDQj","3UTyIQpogsEpo9IIY5wLS5",67,0.871,0.687,7,-4.417,0.155,0.0721,0.357,0.586,115.963
"finland","Gettomasa","pop","Shamppanjadieetillä","5sDIQrB2V7pRAdNM8dEc7g","22KSKT3mCbSiG4RT20ogxB",59,0.862,0.532,7,-5.765,0.086,0.21,0.193,0.453,102.017
"finland","Joe L","hip hop","Käytöstapoi (feat. william)","1zNcOiKaCyEKnoHpc8QNra","0JbfBxlJxSqjbI9vbzi4Vn",61,0.813,0.688,11,-7.915,0.0504,0.0572,0.338,0.525,132.941
"finland","Kate Bush","pop","Running Up That Hill (A Deal With God)","1aSxMhuvixZ8h9dK9jIDwL","75FEaRjZTKLhTrFGsfMUXR",84,0.629,0.547,10,-13.123,0.055,0.72,0.0604,0.197,108.375
"finland","Harry Styles","pop","As It Was","6KImCVD70vtIoJWnq6nGn3","4Dvkj6JhhA12EX05fT7y2e",91,0.52,0.731,6,-5.338,0.0557,0.342,0.311,0.662,173.93
"finland","Nebi","rap","KiMi","0GFEJvcMqGLuhOUUZJavP4","6TsLJhggpJxIdeNF7I7bbx",59,0.826,0.618,8,-6.6,0.276,0.0189,0.108,0.361,146.901
"finland","T Swoop","drill","Mon Ami","3XB4IVNkzpc80d9qmthhl3","1SllLQv2tfIlgtYXO5edRM",64,0.909,0.616,11,-4.597,0.048,0.0353,0.116,0.65,126.007
"finland","BESS","pop","Ram pam pam","63RF3q8ejWJup6nAPb3KLw","55qPuI6NekVyNPM6kh5DN4",64,0.705,0.919,4,-5.799,0.0604,0.00724,0.0891,0.921,140.024
"finland","Fabe","pop","WYD","6xr6YWVsGo5k0sqwjgRPhS","4nPf3a74YvdiZT9L9ILMly",59,0.85,0.743,10,-5.552,0.0701,0.299,0.255,0.738,134.984
"finland","Evelina","pop","Sydän sulaa","3KgHd8tKiKYsazNkydQgYM","3yGXUI2VY7HMpJpiIerO3H",54,0.614,0.785,11,-5.558,0.0428,0.115,0.0831,0.623,123.912
"finland","Madboiali","drill","Sääntöi (feat. Stafa)","62cLJcsS4nppVmLCqIHAFU","6BjYoI5TKTYEEZntqd13Ft",51,0.624,0.716,2,-7.534,0.0584,0.0123,0.134,0.424,169.987
"finland","Pihlaja","pop","Bändäri","5XOFNBUv0d2HrBVyTcWCKi","3TC6Z4oLl3AYL1Vd7PtDr4",62,0.748,0.72,5,-5.554,0.0388,0.035,0.101,0.57,119.982
